YARDSTOGO,SCOREDIFF,TIMELEFT,TRUEFIELD,CONCEPT_8,CONCEPT_9,YARDSGAINED_Mean,AVG_OVER_TOGO,prob_FIRST,TARGET_1ST,STRAT_1ST,RUN_PASS_RUN,PLAYID_PASS4,PLAYID_PASS5,PLAYID_PASS6,PLAYID_PASS7,PLAYID_PASS8,PLAYID_PASS9,PLAYID_RUN1,PLAYID_RUN2,PLAYID_RUN3,PLAYID_RUN5,TEE_SHORT,TEE_MED,TEE_LONG,TEE_XLONG,DOWNNAME_1st,DOWNNAME_3rd
1,7,180,45,5,4,4.756098000000001,4.756098000000001,0.698286867,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
11,7,60,15,5,1,4.756098000000001,0.432372545,0.24107748899999998,0,XLONG3rd0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4,0,1140,5,5,7,8.276163,2.06904075,0.588101105,1,MED1st1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9,0,1050,15,9,7,15.724138,1.747126444,0.489110562,0,LONG3rd0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,0,840,45,1,6,5.62,1.405,0.613627233,1,MED3rd1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9,-7,720,35,5,7,8.276163,0.919573667,0.41700062299999996,0,LONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,0,30,25,9,9,15.638176999999999,2.606362833,0.510779812,1,MED3rd1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4,0,1050,5,5,7,8.276163,2.06904075,0.528748774,1,MED3rd1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,7,600,15,3,3,6.005976,0.667330667,0.396299391,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9,-7,300,25,6,7,13.196295999999998,1.466255111,0.366807283,0,LONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,7,900,45,5,5,8.276163,2.758721,0.75381677,1,SHORT3rd1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,7,180,45,3,7,6.392523000000001,1.2785046,0.639322258,1,MED3rd1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
11,0,1140,25,2,9,5.4195400000000005,0.492685455,0.41132828899999996,0,XLONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,0,120,5,5,2,4.756098000000001,1.585366,0.430399725,0,SHORT1st0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5,7,1140,35,7,1,10.717391000000001,2.1434782,0.623821437,1,MED3rd1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10,-7,1200,15,4,9,8.164835,0.8164835,0.43100663200000006,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,7,1050,15,7,3,10.824561,1.0824561000000001,0.530104801,1,LONG3rd1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,7,1140,25,5,3,4.756098000000001,0.9512195999999999,0.613671083,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4,0,180,25,5,7,8.276163,2.06904075,0.33819252299999997,0,MED3rd0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,0,840,15,2,1,5.971223,0.9952038329999999,0.721253742,1,MED1st1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9,-7,720,45,1,9,6.430769000000001,0.714529889,0.359535208,0,LONG1st0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6,0,1050,15,2,9,5.4195400000000005,0.9032566670000001,0.496217136,0,MED3rd0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8,-7,720,45,3,0,5.62,0.7025,0.449536848,0,LONG3rd0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8,7,1140,25,2,1,5.971223,0.746402875,0.324301863,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,-7,720,15,3,9,5.028571,5.028571,0.81259278,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10,7,900,25,5,1,8.711934,0.8711934000000001,0.333582983,0,LONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,-7,1200,15,2,1,5.971223,0.9952038329999999,0.67477599,1,MED3rd1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9,-7,480,25,6,9,13.70354,1.5226155559999999,0.625856792,1,LONG1st1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
10,0,30,35,2,9,5.4195400000000005,0.541954,0.297704763,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10,0,60,25,9,9,15.638176999999999,1.5638177,0.704686192,1,LONG3rd1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
11,-7,300,45,5,5,4.756098000000001,0.432372545,0.22046174100000002,0,XLONG3rd0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9,-7,975,35,9,0,14.309091,1.589899,0.236533049,0,LONG3rd0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3,7,1140,45,2,9,5.4195400000000005,1.806513333,0.6017464220000001,1,SHORT3rd1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,7,600,15,4,9,8.164835,4.0824175,0.652856519,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-7,1200,15,2,3,5.971223,5.971223,0.782508885,1,SHORT3rd1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6,0,840,35,2,9,5.4195400000000005,0.9032566670000001,0.5362565229999999,1,MED3rd1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3,-7,90,35,7,2,10.717391000000001,3.572463667,0.648145404,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7,-7,975,25,2,9,5.4195400000000005,0.77422,0.456002826,0,LONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,-7,300,45,4,2,8.164835,8.164835,0.7905226259999999,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8,7,900,25,3,5,5.142857,0.642857125,0.51539229,1,LONG3rd1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8,0,90,45,5,2,8.276163,1.034520375,0.288925783,0,LONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-7,720,25,1,5,7.482759,7.482759,0.7728717390000001,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,-7,300,35,8,1,12.42,2.484,0.49141572,0,MED1st0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8,7,900,25,9,9,15.638176999999999,1.954772125,0.36264069299999996,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7,7,900,45,4,2,8.164835,1.166405,0.448374923,0,LONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,0,30,15,1,0,5.62,0.7025,0.49115805700000004,0,LONG3rd0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
11,0,1140,35,5,5,4.756098000000001,0.432372545,0.256925167,0,XLONG3rd0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10,7,60,35,6,7,13.196295999999998,1.3196296,0.354586539,0,LONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
11,7,1050,25,1,1,5.277778,0.47979799999999995,0.64173605,1,XLONG1st1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2,-7,300,15,5,2,4.756098000000001,2.3780490000000003,0.653226018,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6,0,480,35,5,3,5.243243,0.873873833,0.563647469,1,MED3rd1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,7,1200,15,5,1,4.756098000000001,0.792683,0.456662636,0,MED3rd0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8,0,480,25,4,9,8.164835,1.020604375,0.40020661,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,-7,1140,45,1,8,5.62,0.936666667,0.6710092,1,MED1st1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2,0,1050,25,5,1,4.756098000000001,2.3780490000000003,0.772474143,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9,-7,300,25,2,1,5.971223,0.663469222,0.408592544,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
8,7,900,35,1,2,3.166667,0.395833375,0.44334096700000003,0,LONG1st0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,-7,720,25,5,9,8.276163,1.182309,0.443523465,0,LONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,-7,90,25,3,5,5.142857,1.28571425,0.619282532,1,MED3rd1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10,0,1050,45,4,1,6.216667,0.6216666999999999,0.584863974,1,LONG1st1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10,-7,90,15,9,1,14.8,1.48,0.35133031200000003,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3,-7,720,25,3,3,6.005976,2.001992,0.624328208,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
10,0,1050,35,7,2,10.717391000000001,1.0717391,0.573643004,1,LONG3rd1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3,7,900,35,8,1,12.42,4.14,0.755573622,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11,-7,300,15,4,5,8.164835,0.742257727,0.22565797699999998,0,XLONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,7,90,45,7,1,10.717391000000001,10.717391000000001,0.414883685,0,SHORT3rd0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,-7,1200,15,2,9,5.4195400000000005,5.4195400000000005,0.6978604759999999,1,SHORT3rd1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6,7,720,45,6,7,13.196295999999998,2.199382667,0.574444369,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3,7,180,45,1,6,5.62,1.8733333330000002,0.769757173,1,SHORT3rd1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,-7,720,45,4,2,8.164835,2.04120875,0.563554168,1,MED1st1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,0,120,15,9,2,16.634615,5.544871667000001,0.565320693,1,SHORT1st1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,0,480,15,9,1,14.8,4.933333333,0.641926132,1,SHORT3rd1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,7,60,45,5,4,4.756098000000001,0.792683,0.663108797,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2,0,1200,15,4,9,8.164835,4.0824175,0.595932916,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,7,180,25,3,2,6.464789,3.2323945,0.7958742320000001,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9,-7,720,45,4,1,6.216667,0.690740778,0.270127009,0,LONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,0,480,5,8,7,11.895105000000001,5.9475525000000005,0.745446796,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,7,1140,15,5,5,8.276163,4.1380815,0.67190173,1,SHORT1st1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7,0,120,15,6,0,13.08867,1.8698099999999998,0.550825338,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,7,60,25,2,3,5.971223,5.971223,0.732311116,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,-7,300,45,1,6,5.62,1.8733333330000002,0.7015385690000001,1,SHORT3rd1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,7,120,35,4,3,8.164835,2.04120875,0.847717202,1,MED1st1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,0,840,25,5,3,4.756098000000001,0.6794425709999999,0.346111795,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8,0,840,15,2,9,5.4195400000000005,0.6774425000000001,0.608736064,1,LONG3rd1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,-7,975,25,3,2,6.464789,6.464789,0.7331485459999999,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,120,25,5,3,4.756098000000001,4.756098000000001,0.681698184,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,0,480,25,1,0,5.62,5.62,0.645582686,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
11,-7,90,45,2,3,5.971223,0.542838455,0.18610612399999998,0,XLONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
7,0,30,35,2,0,6.36,0.9085714290000001,0.496546634,0,LONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3,-7,90,25,2,1,5.971223,1.990407667,0.745580177,1,SHORT3rd1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
11,7,60,35,4,2,8.164835,0.742257727,0.27102447,0,XLONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,0,30,35,9,0,14.309091,2.8618182,0.663715292,1,MED3rd1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8,7,900,15,6,6,13.196295999999998,1.6495369999999998,0.528146776,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5,-7,1200,5,3,9,5.028571,1.0057142,0.529423523,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,7,900,45,3,7,6.392523000000001,6.392523000000001,0.670389279,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3,-7,975,35,5,2,4.756098000000001,1.585366,0.791239503,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6,0,30,35,1,2,3.166667,0.5277778329999999,0.672246558,1,MED3rd1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6,-7,1200,35,5,3,4.756098000000001,0.792683,0.514050899,1,MED3rd1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,0,120,25,3,0,5.62,0.562,0.348631229,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8,0,840,25,9,9,15.638176999999999,1.954772125,0.72091586,1,LONG1st1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9,0,480,35,9,9,15.638176999999999,1.7375752219999998,0.32373603,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2,-7,975,15,4,9,8.164835,4.0824175,0.6317930270000001,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,7,1140,5,9,9,15.638176999999999,7.819088499999999,0.629788798,1,SHORT1st1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5,-7,975,45,8,9,12.42,2.484,0.627716945,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10,0,30,25,5,3,4.756098000000001,0.47560979999999997,0.51886909,1,LONG3rd1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,-7,840,15,5,5,8.276163,4.1380815,0.41193823399999996,0,SHORT3rd0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11,0,30,25,5,1,8.711934,0.791994,0.255439769,0,XLONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,7,60,5,9,1,14.8,2.96,0.434783714,0,MED1st0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6,0,480,35,6,9,13.70354,2.283923333,0.501703485,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4,7,1140,5,2,9,5.4195400000000005,1.3548850000000001,0.504928268,1,MED1st1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2,0,30,15,6,1,14.717948999999999,7.3589744999999995,0.6735607240000001,1,SHORT1st1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6,7,60,35,1,3,5.7619050000000005,0.9603174999999999,0.599145255,1,MED3rd1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8,-7,1200,45,6,7,13.196295999999998,1.6495369999999998,0.6770524179999999,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9,7,1140,45,3,0,5.62,0.624444444,0.348668185,0,LONG3rd0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,-7,720,35,4,1,6.216667,0.888095286,0.503841075,1,LONG3rd1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11,7,60,15,4,5,8.164835,0.742257727,0.8348677309999999,1,XLONG1st1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,-7,975,35,3,2,6.464789,1.2929578000000002,0.637498296,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6,-7,1200,45,9,9,15.638176999999999,2.606362833,0.566309804,1,MED3rd1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5,7,480,35,3,2,6.464789,1.2929578000000002,0.40935894899999997,0,MED1st0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3,-7,90,45,5,4,4.756098000000001,1.585366,0.8067347309999999,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
11,0,840,25,3,5,5.142857,0.467532455,0.198737021,0,XLONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
6,-7,300,25,5,3,4.756098000000001,0.792683,0.583928519,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7,0,840,15,3,8,5.483871,0.783410143,0.33640087,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,7,900,35,8,1,12.42,4.14,0.70978491,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7,-7,720,35,1,2,3.166667,0.45238100000000003,0.45933816299999997,0,LONG3rd0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6,0,840,45,3,7,6.392523000000001,1.0654205,0.628997955,1,MED3rd1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,0,600,45,5,8,8.276163,2.758721,0.608413064,1,SHORT3rd1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11,7,180,45,1,9,6.430769000000001,0.584615364,0.22046528399999998,0,XLONG1st0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3,-7,975,15,8,3,11.895105000000001,3.965035,0.6030909870000001,1,SHORT1st1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3,0,120,25,4,9,8.164835,2.721611667,0.5438665970000001,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7,7,900,15,4,9,8.164835,1.166405,0.44605752600000004,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,0,90,35,5,3,5.243243,1.0486486000000002,0.23716913399999998,0,MED1st0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,7,180,25,6,9,13.70354,1.2457763640000001,0.21398015199999998,0,XLONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
6,7,60,45,8,1,12.42,2.07,0.691750688,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4,-7,975,15,3,3,6.005976,1.501494,0.5402305860000001,1,MED3rd1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
11,-7,720,25,1,1,5.277778,0.47979799999999995,0.189439429,0,XLONG1st0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
5,7,1200,25,5,2,4.756098000000001,0.9512195999999999,0.55353022,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6,-7,975,35,8,5,13.416667000000002,2.236111167,0.760551367,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2,0,975,5,5,0,4.756098000000001,2.3780490000000003,0.65097099,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7,7,1140,35,5,3,5.243243,0.7490347140000001,0.514632014,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,7,60,15,6,0,13.08867,1.454296667,0.491516006,0,LONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,480,5,8,3,11.895105000000001,5.9475525000000005,0.794058425,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,0,975,25,4,9,8.164835,4.0824175,0.48755622600000004,0,SHORT3rd0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,-7,1200,35,1,2,3.166667,0.5277778329999999,0.420026068,0,MED1st0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2,0,180,5,6,2,13.16,6.58,0.658639784,1,SHORT3rd1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
7,7,90,35,5,3,4.756098000000001,0.6794425709999999,0.553435132,1,LONG1st1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8,0,1050,45,2,3,5.971223,0.746402875,0.565647138,1,LONG3rd1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6,-7,720,25,5,2,4.756098000000001,0.792683,0.5187063679999999,1,MED3rd1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5,7,900,45,2,0,6.36,1.272,0.630634053,1,MED3rd1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3,0,840,25,7,3,10.824561,3.6081870000000005,0.7212745290000001,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10,-7,1200,35,9,9,15.638176999999999,1.5638177,0.304882013,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4,7,60,5,5,0,4.756098000000001,1.1890245000000002,0.635548584,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3,-7,720,25,3,3,6.005976,2.001992,0.627965287,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3,-7,1200,25,5,9,8.276163,2.758721,0.72928516,1,SHORT3rd1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,-7,90,25,4,7,8.164835,1.632967,0.39773727600000003,0,MED1st0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9,7,900,15,3,3,6.005976,0.667330667,0.73543856,1,LONG1st1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8,-7,90,35,5,3,5.243243,0.655405375,0.280282258,0,LONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10,0,1050,15,3,2,6.464789,0.6464789000000001,0.320563499,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
11,0,30,45,6,7,13.196295999999998,1.1996632729999999,0.250006315,0,XLONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,-7,975,45,1,6,5.62,1.405,0.7214313590000001,1,MED3rd1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9,-7,1200,45,9,0,14.309091,1.589899,0.384592783,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4,0,720,25,5,3,4.756098000000001,1.1890245000000002,0.460663435,0,MED3rd0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,7,60,5,1,0,5.62,1.8733333330000002,0.655234137,1,SHORT3rd1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,0,1050,25,8,5,13.416667000000002,3.35416675,0.49070047299999997,0,MED1st0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2,7,180,45,2,9,5.4195400000000005,2.7097700000000002,0.7056294609999999,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6,7,60,25,6,7,13.196295999999998,2.199382667,0.611318037,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
9,7,60,15,5,7,8.276163,0.919573667,0.597060998,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,7,900,35,6,7,13.196295999999998,2.199382667,0.578389885,1,MED3rd1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-7,90,5,5,5,8.276163,4.1380815,0.645327711,1,SHORT3rd1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,-7,1050,35,3,8,5.483871,0.685483875,0.465961687,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,7,900,35,5,3,4.756098000000001,1.585366,0.743788882,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6,7,180,35,3,8,5.483871,0.9139785,0.572844682,1,MED3rd1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,7,60,35,5,2,8.276163,4.1380815,0.477325784,0,SHORT1st0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11,-7,720,35,5,7,8.276163,0.752378455,0.551884093,1,XLONG1st1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,-7,975,45,6,7,13.196295999999998,2.6392592,0.763071725,1,MED3rd1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,-7,300,35,6,9,13.70354,4.5678466669999995,0.468503014,0,SHORT1st0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,0,840,35,6,7,13.196295999999998,1.466255111,0.39466582299999997,0,LONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5,-7,30,25,7,1,10.717391000000001,2.1434782,0.6772120979999999,1,MED3rd1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7,0,1050,25,8,1,12.42,1.7742857140000001,0.5148927870000001,1,LONG3rd1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10,7,180,45,7,3,10.824561,1.0824561000000001,0.434169569,0,LONG3rd0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
10,-7,90,25,1,1,5.277778,0.5277778000000001,0.315652513,0,LONG1st0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
